coords
42.3182126,-88.9915869
41.80731944666689,-88.03533669091307
42.0829996,-87.9077144
42.05145655578161,-88.00169133192075
37.93000532653061,-89.802622
41.66274555898346,-87.66747084532587
42.259104125,-87.843537875
41.532896458682366,-87.55863766680271
42.13986456002742,-87.88376169226684
41.8570250406145,-87.62085749519602
41.622750085960675,-87.61639450049438
41.775153450000005,-87.68448515047128
41.9593204,-87.68666817034884
41.9393091,-88.118677
41.90468765517242,-87.64068493103449
41.509365,-87.660197
42.0130784,-87.80165438693837
41.862695,-88.062307
41.96652535,-87.65508025030158
42.37060408333333,-87.88625558333334
41.542717446454354,-87.60452374955318
38.325591251545056,-89.03479576691929
41.576529519036235,-87.71446662501364
42.13437398665449,-87.9563270891053
41.3570823279185,-87.6161286269059
41.9467223982555,-88.27090774948284
41.4830796304433,-87.69215415757472
41.99323214285714,-88.23886014285715
42.03463063540767,-88.31796149680004
41.6708348,-87.62697292467145
42.391164639890725,-88.0955546487804
41.99323214285714,-88.23886014285715
42.0070298,-87.8492367
37.76066720368771,-89.10455749254602
42.0196888,-87.6836565502669
41.90467445,-87.76121527322044
41.5177337,-87.9885703
41.809939765954695,-87.65513777288331
41.8010055,-88.14820989411587
40.948564,-73.79457
41.9088134,-87.93993988
42.199977120489585,-87.93340133892183
42.3320166124498,-89.07383419678716
41.482839854215825,-90.52987241606904
41.60711301045451,-87.84804360440106
41.6283531,-87.8542274
41.72934603838997,-87.58559625220525
41.76258787957326,-87.5769448717527
41.87774,-87.954272
41.843294,-87.816932
42.17436991438956,-87.83051464232524
41.714767,-87.81785
42.13924236874684,-88.02557119290097
41.82786765,-87.66817414785714
41.723896550000006,-87.64290748424403
41.5661222,-87.5538842
38.584596,-90.030615
42.028261,-87.719559
41.900630899999996,-87.68080406551897
41.63943895972252,-87.70452730591171
42.0233162599255,-87.9289326395938
38.5705141,-89.9438202
42.345963857142856,-88.05046397959184
42.30723342857143,-87.96238220408163
42.12077144897959,-88.3240831632653
41.8171789,-87.59839330061038
42.15716551020408,-88.13453265306123
41.4761307,-87.6545798
42.237400274768824,-87.8960273657106
42.040825,-87.78218424994284
42.162521936538084,-87.88875179589857
39.61566545805686,-90.05301672638952
41.6388751,-87.8199447
42.12365153379581,-87.80548623266795
42.25968315,-87.95466963049824
42.0748075,-87.7987409
37.12259160778641,-88.6245245352952
41.733362650000004,-87.58899396526886
42.28407039292844,-87.84997368099519
39.60626777272727,-87.69607236363636
41.72007785,-87.65991248347912
41.691434006192075,-87.64246309303603
41.950582499999996,-87.66261257078544
41.90988371409924,-87.93587612310601
41.75678605,-87.58422801819168
42.28068565656566,-87.95129299999999
42.075064,-87.798619
41.622639,-87.57530875238044
41.87835444897959,-88.31266618367346
41.94690455,-87.72467868667991
41.924607,-87.647747
42.184066634615384,-87.84779275
41.252575931068606,-87.81863862127102
42.17109351435455,-87.95456551711675
41.822124,-87.832313
40.48548475244428,-90.71855222465408
41.49665824489796,-90.52767720408163
41.914346949999995,-87.6796892791393
41.799465482904765,-87.58866700301516
41.889844760200724,-87.78788483360535
41.90423475,-87.76071500740036
41.7409239,-87.7410743
41.907220800000005,-87.81338915
38.50457290181144,-89.88239922152799
41.94907529088436,-87.66418260727211
41.794689950000006,-87.66555186567797
41.8805215,-87.625676
40.899391186891386,-88.64257790797048
41.91076865,-87.67171360064506
41.79218254113806,-87.95551950232178
41.98192005,-87.786828026417
